DirectionalExpectimaxAgent,4,RandomGhost,capsuleClassic,1027.8,0.08524032749518014,11
DirectionalExpectimaxAgent,4,RandomGhost,contestClassic,2068.7,0.19090910467813987,33
DirectionalExpectimaxAgent,4,RandomGhost,mediumClassic,1757.15,0.24049418558532065,52
DirectionalExpectimaxAgent,4,RandomGhost,minimaxClassic,460.95,0.03655498906185752,0
DirectionalExpectimaxAgent,4,RandomGhost,openClassic,1064.85,2.4589713371872493,972
DirectionalExpectimaxAgent,4,RandomGhost,originalClassic,1929.2,0.06356748275891705,77
DirectionalExpectimaxAgent,4,RandomGhost,smallClassic,1522.75,0.21267416809771525,27
DirectionalExpectimaxAgent,4,RandomGhost,testClassic,558.1,0.22604295706640096,4
DirectionalExpectimaxAgent,4,RandomGhost,trappedClassic,-36.7,0.0008744356480050595,0
DirectionalExpectimaxAgent,4,RandomGhost,trickyClassic,1954.0,0.5555761573460181,237
