CompetitionAgent,4,RandomGhost,capsuleClassic,864.3,3.120464952939864e-05,3
CompetitionAgent,4,RandomGhost,contestClassic,2108.45,3.159068995550627e-05,20
CompetitionAgent,4,RandomGhost,mediumClassic,1715.85,3.262276345110954e-05,10
CompetitionAgent,4,RandomGhost,minimaxClassic,310.05,3.2813757057958e-05,0
CompetitionAgent,4,RandomGhost,openClassic,970.4,3.55317345694732e-05,98
CompetitionAgent,4,RandomGhost,originalClassic,2177.25,3.289022230408196e-05,55
CompetitionAgent,4,RandomGhost,smallClassic,1413.4,3.3246369810765e-05,6
CompetitionAgent,4,RandomGhost,testClassic,511.6,1.3970492178933661e-06,0
CompetitionAgent,4,RandomGhost,trappedClassic,170.1,3.6510370545468087e-06,0
CompetitionAgent,4,RandomGhost,trickyClassic,1792.55,3.383602423066613e-05,371
CompetitionAgent,4,DirectionalGhost,capsuleClassic,130.35,3.0428986578837814e-05,1
CompetitionAgent,4,DirectionalGhost,contestClassic,2283.6,3.1809055428208545e-05,16
CompetitionAgent,4,DirectionalGhost,mediumClassic,1068.05,3.264896875476538e-05,7
CompetitionAgent,4,DirectionalGhost,minimaxClassic,5.8,3.07948692985203e-05,0
CompetitionAgent,4,DirectionalGhost,openClassic,1184.85,3.580329523312983e-05,31
CompetitionAgent,4,DirectionalGhost,originalClassic,1683.55,3.225203260503318e-05,26
CompetitionAgent,4,DirectionalGhost,smallClassic,198.3,3.235686831243162e-05,9
CompetitionAgent,4,DirectionalGhost,testClassic,550.5,1.2656389656713454e-06,0
CompetitionAgent,4,DirectionalGhost,trappedClassic,-346.9,4.867027545797414e-06,0
CompetitionAgent,4,DirectionalGhost,trickyClassic,1306.75,3.366780342252159e-05,221
