RandomExpectimaxAgent,4,RandomGhost,capsuleClassic,924.1,0.0727019491316558,11
RandomExpectimaxAgent,4,RandomGhost,contestClassic,2082.55,0.1819069768067395,52
RandomExpectimaxAgent,4,RandomGhost,mediumClassic,1600.0,0.22268658307967362,48
RandomExpectimaxAgent,4,RandomGhost,minimaxClassic,263.5,0.036136284470558167,0
RandomExpectimaxAgent,4,RandomGhost,openClassic,1194.4,2.582695469240052,763
RandomExpectimaxAgent,4,RandomGhost,originalClassic,1883.3,0.07356546907947849,93
RandomExpectimaxAgent,4,RandomGhost,smallClassic,1233.2,0.2668504937413777,39
RandomExpectimaxAgent,4,RandomGhost,testClassic,561.5,0.2727730583500218,5
RandomExpectimaxAgent,4,RandomGhost,trappedClassic,15.0,0.0009522223472595214,0
RandomExpectimaxAgent,4,RandomGhost,trickyClassic,2017.15,0.6749132612992218,306
